Date,Open,High,Low,Close,Volume,Trend
60215,531.01,540.22,528.65,533.88,2146922
50215,527.93,530.69,525.64,529.83,1658751
40215,533.14,536.75,525.03,526.10,1694832
30215,529.94,537.45,526.81,533.30,2353096
20215,534.32,536.50,521.72,532.20,3768861
300115,519.00,543.10,518.18,537.55,6055445
290115,512.90,515.19,503.48,513.23,3950857
280115,525.00,525.69,512.35,512.43,1791077
270115,531.40,532.78,520.86,521.19,1957440
260115,541.50,541.50,532.07,536.72,1546563
230115,538.03,545.41,535.75,541.95,2298290
220115,523.00,538.84,521.91,537.30,2803401
210115,510.84,521.85,509.59,520.39,2317789
200115,512.77,515.61,509.37,509.94,2343612
160115,503.15,510.85,503.09,510.46,2482858
150115,508.89,509.75,502.01,504.01,2556682
140115,500.42,508.26,498.16,505.93,2639959
130115,502.57,508.60,497.26,501.80,3050295
120115,499.24,500.28,490.91,497.06,2856938
90115,508.18,508.60,498.65,500.72,2100024
80115,501.51,507.50,495.02,506.91,3662224
70115,510.95,511.49,503.65,505.15,2345875
60115,520.50,521.21,505.55,506.64,2731813
50115,527.15,527.99,517.75,519.46,2059119
20115,532.60,535.80,527.88,529.55,1327870
311214,537.74,538.40,530.20,530.66,1236445
301214,534.96,537.84,533.61,535.28,1048631
291214,540.50,543.93,537.16,537.31,2218632
261214,536.93,543.25,535.49,541.52,1113464
241214,538.82,540.29,535.10,536.93,737848
231214,534.51,542.30,533.72,538.77,2877222
221214,520.61,532.97,520.59,532.30,3319461
191214,516.99,520.81,508.86,520.04,4872059
181214,515.99,516.25,506.56,514.62,3876732
171214,499.86,509.07,499.11,506.45,3639437
161214,513.60,515.58,497.19,498.16,4349882
151214,523.76,525.37,515.40,515.84,2621977
121214,527.44,532.24,521.46,521.51,2371543
111214,530.01,537.04,529.16,532.11,2073290
101214,535.90,539.36,527.49,528.04,2316204
91214,525.88,536.65,523.41,536.11,2168813
81214,529.22,533.82,527.00,530.73,3231818
51214,536.70,538.20,527.26,528.08,3070118
41214,537.64,542.69,534.89,542.58,1633688
31214,537.50,541.40,535.21,536.97,1623977
21214,539.45,541.85,534.66,538.59,2073974
11214,545.09,548.79,538.62,539.65,1994399
281114,547.00,549.60,544.48,549.08,1210061
261114,549.23,549.88,545.23,547.73,1480294
251114,547.21,552.50,546.91,549.23,1903589
241114,546.57,551.19,544.15,547.48,1653773
211114,551.04,551.04,545.00,545.89,2505988
201114,542.09,545.38,541.50,543.76,1750758
191114,544.75,548.22,539.19,547.20,1517286
181114,547.93,552.79,543.80,544.51,1822166
171114,555.19,555.19,544.44,546.64,1680621
141114,558.00,558.00,552.51,555.19,1425060
131114,560.81,560.82,554.09,556.44,1510989
121114,561.15,561.25,555.50,558.25,1094114
111114,558.52,562.50,556.24,561.29,1100179
101114,552.40,560.63,551.62,558.23,1304481
71114,555.60,555.60,549.35,551.82,1589131
61114,555.50,556.80,550.58,551.69,1650721
51114,566.79,566.90,554.15,555.95,1645264
41114,561.16,564.79,558.30,564.19,1386509
31114,563.53,567.15,561.63,563.77,1544338
311014,568.30,568.73,564.81,567.87,2341539
301014,558.25,562.50,552.13,560.27,1612469
291014,560.85,564.97,555.98,558.45,2053355
281014,551.71,559.20,550.43,558.94,1739666
271014,547.76,554.00,547.20,549.88,1598409
241014,554.98,555.00,545.16,548.90,2175767
231014,548.28,557.40,545.50,553.65,2153678
221014,541.05,550.76,540.23,542.69,2974550
211014,537.27,538.77,530.20,538.03,2460140
201014,520.45,533.16,519.14,532.38,2749830
171014,540.45,543.45,518.41,522.97,5998740
161014,527.00,540.99,524.95,536.92,3805046
151014,542.08,543.92,528.42,540.73,3836222
141014,550.14,558.63,544.50,548.69,2610033
131014,555.13,560.88,544.43,544.75,2756508
101014,567.47,575.23,555.01,555.19,2979673
91014,581.61,582.53,569.03,570.81,2413453
81014,574.79,584.69,567.64,583.74,2210360
71014,584.90,585.85,574.10,574.10,1546228
61014,589.95,592.40,585.40,587.78,1286130
31014,584.10,588.29,583.50,586.25,1214593
21014,578.00,583.24,574.05,580.88,1536935
11014,586.80,588.72,578.02,579.63,1449686
300914,587.49,591.00,584.50,588.41,1571688
290914,581.83,589.31,581.57,587.81,1144982
260914,585.93,589.57,585.00,587.90,1289090
250914,596.99,598.07,584.74,585.25,1676485
240914,591.57,600.11,590.30,598.42,1760953
230914,595.00,596.65,590.24,591.18,1405078
220914,602.50,603.80,593.12,597.27,1785101
190914,599.49,605.40,597.76,605.40,4194630
180914,595.05,597.56,593.02,597.27,1494467
170914,589.51,596.07,587.12,593.29,1720921
160914,580.95,590.15,580.95,588.78,1581589
150914,582.24,583.92,577.01,581.64,1550110
120914,590.39,591.48,583.28,584.90,1852271
110914,590.00,591.94,586.04,591.11,1501451
100914,591.74,593.72,587.14,593.42,1160291
90914,600.27,600.60,590.48,591.97,1574573
80914,599.14,603.52,598.02,601.63,1601244
50914,595.13,598.50,593.55,597.78,1799855
40914,592.13,598.00,590.60,593.14,1634585
30914,591.73,594.49,586.50,589.52,1579779
20914,582.95,589.30,582.40,588.63,1585277
290814,582.35,582.90,578.24,582.36,1206884
280814,580.02,584.71,577.88,580.32,1405950
270814,587.81,589.37,580.90,583.00,1368766
260814,592.00,592.05,587.45,588.12,1471953
250814,594.77,595.58,589.26,590.57,1298049
220814,593.27,594.99,589.80,592.54,877464
210814,594.90,595.25,591.10,592.42,1133593
200814,596.95,596.99,593.00,595.41,968617
190814,595.59,597.81,594.44,597.11,1045258
180814,587.10,595.05,586.55,592.70,1470756
150814,587.50,589.47,580.76,583.71,1725358
140814,586.69,587.80,580.92,584.65,1272879
130814,576.45,586.12,575.20,584.56,1903282
120814,575.00,575.90,569.91,572.12,1394939
110814,579.00,579.69,575.30,577.25,1203357
80814,572.02,579.56,569.02,577.94,1495022
70814,576.05,578.31,569.43,571.81,1163027
60814,569.50,578.64,567.45,574.49,1322878
50814,579.38,580.20,570.31,573.14,1651342
40814,576.51,583.82,572.26,582.27,1524818
10814,578.56,583.43,570.30,573.60,2213790
310714,588.96,591.99,577.68,579.55,2310471
300714,595.81,598.45,592.70,595.44,1215576
290714,597.70,598.49,592.17,593.95,1366729
280714,597.75,601.10,592.59,599.02,1358071
250714,599.25,601.00,595.75,598.08,1361911
240714,605.53,608.91,601.00,603.01,1355974
230714,602.05,607.05,601.35,605.19,1106136
220714,599.70,608.89,599.26,603.57,1881665
210714,601.35,604.16,594.45,598.44,2240111
180714,603.01,606.70,590.92,605.11,4874260
170714,588.97,589.50,576.85,580.82,2941648
160714,596.89,597.00,590.25,590.62,1442211
150714,595.15,595.30,585.31,593.06,1673979
140714,590.60,594.86,586.69,594.26,1954612
110714,581.00,588.23,580.58,586.65,1514265
100714,573.00,585.25,572.10,580.04,1436326
90714,578.95,584.10,577.00,583.36,1373056
80714,586.36,587.97,574.00,578.40,2129924
70714,593.51,595.64,587.94,590.76,1337088
30714,591.70,594.25,589.00,593.08,898852
20714,592.26,594.15,589.11,590.78,1197005
10714,587.65,593.66,586.29,591.49,1644628
300614,586.76,587.71,583.29,584.67,1479411
270614,585.45,587.88,582.62,585.69,2022118
260614,589.30,589.60,579.60,584.77,2012360
250614,573.55,587.30,573.26,585.93,2114743
240614,574.22,582.25,569.16,572.54,2844325
230614,564.35,574.44,563.50,574.29,1724098
200614,566.45,566.77,559.37,566.52,3162147
190614,561.15,565.00,556.67,564.99,2630539
180614,552.80,561.40,551.58,560.66,2060681
170614,552.36,553.74,547.47,550.62,1481669
160614,557.25,557.99,550.00,552.30,1971842
130614,560.08,560.65,553.72,560.35,1353343
120614,567.00,567.00,557.15,559.50,1549487
110614,565.92,568.97,563.68,567.50,1129173
100614,568.78,572.00,566.13,568.30,1485115
90614,566.75,572.00,565.22,570.73,1529959
60614,568.16,568.80,559.58,566.03,1740934
50614,557.11,565.00,555.05,564.93,1796370
40614,551.52,558.58,548.56,553.76,1729192
30614,560.90,562.40,552.53,554.51,2031647
20614,569.75,570.41,556.70,564.34,1663640
300514,571.64,572.58,565.79,571.65,1871737
290514,573.39,573.48,568.45,570.56,1411296
280514,574.57,577.66,569.95,570.45,1581576
270514,567.78,574.87,564.15,574.87,2191828
230514,558.13,565.00,554.17,563.80,2672674
220514,552.20,557.96,551.00,555.45,2149757
210514,542.90,549.75,542.11,549.70,1564854
200514,540.00,546.35,536.57,540.39,2425292
190514,528.88,539.35,525.66,538.83,1977885
160514,529.60,530.84,523.57,528.30,1907733
150514,533.14,534.00,525.31,529.12,1833044
140514,541.82,541.82,533.11,534.41,1281148
130514,539.58,543.99,537.90,541.54,2011963
120514,531.84,538.75,527.51,538.43,1949291
90514,518.65,527.35,514.28,526.62,2261447
80514,515.72,527.35,514.46,520.17,2452197
70514,523.25,524.43,511.09,518.00,3074346
60514,533.41,534.55,522.26,522.57,1835318
50514,530.24,535.72,527.58,535.33,1228797
20514,541.44,542.40,533.27,533.87,1781595
10514,534.25,539.91,532.86,538.53,2004375
300414,535.12,536.34,529.09,534.88,2038658
290414,523.89,537.76,523.00,536.33,2535967
280414,525.80,525.90,511.00,522.98,3752779
250414,532.26,533.86,522.50,523.10,2372604
240414,541.69,542.50,531.00,534.44,2069559
230414,543.67,544.80,528.13,537.51,1959330
220414,536.00,548.00,536.00,545.50,2331121
210414,544.00,544.00,534.00,539.37,2425207
170414,556.32,557.00,539.40,543.34,5616862
160414,557.70,564.00,553.10,563.90,4588541
150414,551.00,552.89,530.64,548.70,3999843
140414,543.66,553.02,540.52,545.20,2541398
110414,537.94,547.59,533.40,537.76,3175460
100414,568.00,568.21,545.50,546.69,3296996
90414,565.84,567.80,555.38,567.04,3033589
80414,545.05,559.88,544.70,557.51,3488768
70414,544.79,549.85,530.53,540.63,3961552
40414,578.55,579.72,544.49,545.25,5366972
30414,573.39,588.30,566.01,571.50,4019626
20414,571.52,572.97,562.56,568.12,2088580
10414,560.70,569.32,559.56,568.01,2182626
310314,565.77,568.07,556.98,557.81,1942277
280314,560.06,567.16,559.44,560.64,2258918
270314,565.99,566.54,551.60,557.70,3826676
260314,581.59,586.37,566.32,566.55,2580023
250314,583.58,585.50,574.07,579.94,2413045
240314,592.69,593.04,573.55,579.54,3039151
210314,603.76,605.42,591.82,592.11,3210656
200314,600.58,605.41,598.28,599.18,1684975
190314,606.51,606.60,597.80,600.22,1612901
180314,597.93,606.37,597.13,606.24,1821606
170314,590.21,599.13,589.64,596.65,2166547
140314,591.59,596.03,586.85,586.99,2301786
130314,604.58,605.86,592.97,595.12,2345640
120314,598.80,604.53,592.69,604.25,1966927
110314,607.49,607.77,598.92,600.60,1715423
100314,608.45,609.43,602.65,606.39,1215443
70314,614.01,614.11,606.32,608.00,1515510
60314,611.75,613.69,609.91,610.42,1269591
50314,608.13,612.15,606.31,609.74,1236190
40314,608.11,608.61,605.35,608.06,1471031
30314,603.98,604.52,596.67,601.95,2108720
280214,610.78,612.71,603.71,608.43,2314596
270214,609.80,612.73,609.11,610.22,1260794
260214,612.61,615.05,607.49,610.70,1983804
250214,608.58,612.86,605.82,610.61,1444180
240214,603.28,610.69,603.15,606.86,1675461
210214,604.51,605.54,602.02,602.50,1863155
200214,602.17,604.05,600.71,602.66,1701894
190214,603.25,605.22,599.35,601.77,2105697
180214,601.31,607.04,600.60,606.05,2110730
140214,598.40,602.80,597.00,602.00,2194330
130214,590.97,600.55,590.42,600.55,1836921
120214,595.09,595.59,591.28,593.94,1725673
110214,590.68,596.53,586.69,595.69,2052813
100214,586.49,591.79,585.09,587.05,1945639
70214,584.40,589.54,580.86,589.31,2687308
60214,576.14,580.66,574.35,580.56,1948254
50214,572.26,575.96,564.57,572.17,2400619
40214,569.56,578.08,569.07,569.65,2815737
30214,590.19,591.45,566.57,567.28,4575602
310114,586.26,593.86,576.14,591.08,5569794
300114,573.07,576.82,564.19,568.26,5141107
290114,560.12,561.44,550.26,554.01,2411641
280114,555.72,563.44,555.52,562.07,2217723
270114,563.61,563.81,541.68,551.17,4362978
240114,576.08,577.35,562.06,562.48,3926347
230114,580.58,581.83,577.76,580.63,1951643
220114,583.89,584.53,580.01,583.09,1573846
210114,581.05,582.58,576.23,582.43,1981099
170114,579.00,580.90,572.67,575.84,2766140
160114,575.12,579.54,574.57,578.69,1685699
150114,577.07,578.08,572.47,574.88,1951012
140114,569.54,576.08,564.61,575.27,2484514
130114,563.80,574.03,559.14,562.05,2425615
100114,570.11,570.11,561.69,565.66,2145560
90114,572.29,572.68,563.34,565.69,2085565
80114,573.57,574.23,567.21,571.19,2243444
70114,563.06,570.41,561.14,570.00,2553999
60114,557.06,559.99,553.77,559.22,1770782
30114,558.06,559.02,553.02,553.05,1669229
20114,558.29,559.43,554.68,557.12,1822719
311213,556.68,561.06,553.68,560.92,1358300
301213,560.73,560.81,555.06,555.28,1236709
271213,560.56,560.70,557.03,559.76,1570140
261213,557.56,560.06,554.90,559.29,1338507
241213,558.04,558.18,554.60,556.48,734170
231213,554.47,558.46,553.11,558.11,1723430
201213,545.19,551.14,544.54,550.86,3267417
191213,541.27,546.54,540.08,543.65,1666006
181213,536.53,543.02,530.05,542.92,2212546
171213,537.59,540.92,534.72,535.46,1539917
161213,532.04,537.88,531.54,537.03,1606175
131213,538.14,538.68,529.47,530.92,2164759
121213,540.32,542.01,535.03,535.51,1596498
111213,544.24,546.21,538.12,539.18,1711835
101213,538.36,546.70,538.36,542.87,1856112
91213,535.58,541.70,534.54,539.61,1484103
61213,535.43,535.53,530.57,535.47,1431235
51213,529.13,530.36,526.07,529.20,1134919
41213,526.21,532.52,525.52,529.62,1192139
31213,526.00,532.25,525.03,527.16,1678054
21213,532.29,533.71,525.91,527.77,1375234
291113,531.61,533.84,530.25,530.32,1192773
271113,531.55,534.53,530.53,532.09,1123559
261113,524.82,531.28,521.99,529.73,2287182
251113,519.10,527.12,518.03,523.49,1613009
221113,517.23,518.60,515.13,516.46,1254310
211113,514.01,519.67,513.51,517.55,1092497
201113,515.49,517.20,510.69,511.67,965535
191113,516.38,517.89,512.04,513.12,1131619
181113,518.39,524.89,515.14,516.29,1760249
151113,517.95,519.52,515.67,517.30,1277772
141113,517.48,520.39,515.69,518.13,1168469
131113,503.88,516.94,503.75,516.75,1584004
121113,504.35,509.29,503.00,506.40,1218960
111113,505.26,508.47,504.50,505.80,1112778
81113,504.88,509.76,504.75,508.52,1294508
71113,511.82,512.48,504.32,504.48,1680071
61113,513.31,514.01,508.19,511.89,914624
51113,510.69,516.34,509.22,511.27,1181488
41113,516.27,516.70,511.53,513.57,1139185
11113,516.41,518.52,513.06,514.03,1283938
311013,514.98,521.28,512.50,515.81,1640035
301013,519.23,519.27,513.51,515.73,1327100
291013,510.06,518.99,507.26,518.64,1608296
281013,508.11,512.23,507.00,508.01,1166400
251013,514.92,514.92,505.88,508.11,2030838
241013,516.45,520.81,512.91,513.29,2093154
231013,501.00,517.89,500.82,516.22,2667586
221013,503.00,507.01,498.39,504.00,2211479
211013,506.24,510.01,500.27,502.15,3633166
181013,488.78,508.24,487.49,506.21,11584258
171013,446.94,448.90,443.31,444.84,4256622
161013,443.38,449.61,442.45,449.46,2011786
151013,438.32,443.26,437.44,441.45,1594777
141013,433.76,438.56,433.13,438.49,1243673
111013,433.45,437.18,433.08,436.43,1408912
101013,432.35,434.85,430.54,434.55,2258931
91013,428.57,431.76,421.91,428.36,2653118
81013,433.09,433.42,426.24,427.26,1945418
71013,434.16,437.43,432.49,433.30,1294017
41013,437.94,439.19,435.44,436.61,1358454
31013,444.44,447.50,436.49,438.48,2119212
21013,441.81,445.12,439.35,444.44,1496334
11013,440.56,444.28,440.46,443.95,1685208
300913,434.97,440.86,434.59,438.39,1723763
270913,437.85,439.20,436.09,438.63,1258822
260913,439.59,441.82,437.94,439.52,1260307
250913,443.72,443.72,438.24,439.05,1654113
240913,443.69,445.50,441.14,443.86,1486783
230913,448.52,451.25,443.04,443.69,1778378
200913,449.64,452.52,448.26,452.01,4348349
190913,453.45,453.45,448.15,449.64,1598201
180913,443.62,452.44,441.98,452.11,1937266
170913,444.15,444.64,440.94,443.50,1260257
160913,448.55,448.95,442.88,444.32,1341311
130913,447.70,448.29,442.86,444.98,1326886
120913,449.15,449.40,445.45,446.98,1095465
110913,444.71,448.93,443.48,448.54,1610146
100913,445.46,446.45,442.44,444.78,1287836
90913,442.31,445.32,441.65,444.47,1235064
60913,441.66,442.33,437.31,440.23,1561755
50913,437.19,440.38,436.24,440.22,1292601
40913,430.60,437.19,428.01,436.25,2041640
30913,427.61,433.53,427.40,430.62,2047736
300813,428.31,429.45,423.20,423.87,1861554
290813,424.96,430.62,424.72,428.14,1478494
280813,425.55,428.13,424.31,424.70,1330324
270813,430.24,432.30,424.37,425.50,1734031
260813,435.43,437.89,433.46,433.63,1056184
230813,439.35,439.44,435.31,435.54,1077093
220813,436.79,437.81,435.56,437.29,870491
210813,435.76,438.89,433.68,435.10,1761596
200813,434.61,436.49,432.20,433.14,1236259
190813,429.28,436.44,429.15,433.26,1811425
160813,431.07,431.65,428.70,428.88,1675387
150813,432.65,432.89,429.43,430.26,1870812
140813,439.62,440.56,434.01,435.34,2083229
130813,443.86,444.69,438.54,441.07,1420462
120813,443.89,443.94,441.27,443.20,1377354
90813,445.73,448.21,445.44,445.65,1323761
80813,448.19,448.37,443.09,446.78,1488045
70813,447.97,449.67,444.99,445.77,1380382
60813,452.80,455.31,448.31,448.73,1506475
50813,453.15,453.22,450.05,452.95,1309921
20813,452.17,453.95,450.86,453.74,1717765
10813,447.95,452.73,447.95,452.56,2138314
310713,446.94,448.70,443.53,444.32,2173446
300713,443.17,448.25,440.88,445.91,1756116
290713,442.89,447.86,440.89,441.58,1893042
260713,443.94,445.44,441.44,443.12,1778244
250713,447.38,448.87,443.48,444.29,3005227
240713,454.08,455.61,450.80,451.90,2080778
230713,455.81,456.96,450.23,452.35,2046745
220713,451.45,456.79,448.95,455.81,2904179
190713,443.75,451.93,438.24,448.75,7363398
180713,459.95,460.46,452.05,455.80,3634430
170713,460.96,463.89,458.61,459.73,1506168
160713,464.03,464.45,457.41,460.26,1983527
150713,462.61,464.46,458.64,462.81,1961361
120713,460.46,461.96,458.08,461.96,2568942
110713,456.96,460.87,454.71,460.58,2587845
100713,452.18,456.02,450.64,453.45,1715973
90713,455.96,456.93,449.44,453.07,1979338
80713,450.06,453.59,448.99,453.00,1970157
50713,445.45,448.15,444.11,447.19,1701830
30713,440.39,445.03,439.69,443.66,1048628
20713,445.55,445.95,439.07,441.60,1891812
10713,443.67,446.49,442.94,444.38,1726780
280613,437.89,441.36,437.53,440.62,2350049
270613,439.84,442.79,438.76,438.97,1926554
260613,437.31,439.44,435.72,437.26,1832735
250613,439.07,440.28,432.69,433.53,2553889
240613,436.38,438.60,432.06,435.33,3020242
210613,444.61,445.38,436.97,440.91,3982214
200613,447.44,450.95,442.10,442.81,3377578
190613,451.14,455.88,449.20,450.79,2917112
180613,444.77,450.95,444.62,450.76,2167878
170613,440.05,445.16,439.58,443.57,2147298
140613,440.49,442.79,437.50,437.96,2242338
130613,434.92,440.27,433.18,438.94,2071259
120613,443.17,443.44,435.26,436.43,2205049
110613,442.43,443.94,440.20,440.34,1752874
100613,441.49,445.95,440.49,445.56,2338184
70613,435.65,440.44,433.09,440.30,2675269
60613,432.58,433.60,424.03,432.75,2579605
50613,431.69,435.16,428.99,430.28,2107041
40613,434.36,435.73,427.46,429.98,1868745
30613,432.20,437.42,427.94,434.25,2476996
310513,434.49,438.94,434.19,436.04,1969857
300513,435.39,439.89,433.64,435.82,2120987
290513,438.29,439.43,432.58,434.59,2014246
280513,442.19,446.52,440.64,441.08,2257714
240513,438.07,439.85,435.94,437.10,2296760
230513,438.94,445.42,437.44,441.84,2279347
220513,451.73,455.11,443.88,445.15,2561294
210513,454.46,456.29,449.25,453.94,1983385
200513,452.95,460.76,452.95,454.72,2272942
170513,455.46,457.20,450.71,455.04,2792663
160513,459.96,460.45,451.46,452.39,3211738
150513,448.20,458.65,447.46,458.40,3995319
140513,439.19,444.79,439.01,443.99,1581296
130513,439.88,441.68,437.13,439.20,1448730
100513,438.09,440.71,436.52,440.56,1900717
90513,435.86,440.27,434.55,436.18,2200758
80513,428.93,437.38,426.88,437.25,2468403
70513,431.94,432.37,425.76,429.04,1967986
60513,424.55,431.36,424.55,431.21,2141834
30513,418.90,423.82,418.42,423.28,2512661
20513,410.46,417.69,409.93,415.22,2018546
10513,412.04,412.77,408.59,410.63,1455634
300413,409.91,414.23,409.25,412.70,2306836
290413,402.03,411.76,401.90,409.94,2301967
260413,404.20,404.27,398.69,401.11,2488237
250413,408.53,408.64,404.22,404.95,1992301
240413,404.46,409.41,404.40,407.13,1829151
230413,400.90,408.16,400.58,404.35,2299900
220413,400.70,402.38,387.89,400.46,2883407
190413,384.96,402.12,383.51,400.33,5804316
180413,393.07,393.29,381.01,383.34,3328777
170413,393.77,395.82,389.44,391.67,2037355
160413,393.69,398.40,392.35,397.08,1742374
150413,393.37,398.90,388.90,391.36,2454767
120413,396.39,396.45,391.86,395.42,1636829
110413,396.84,396.95,392.42,395.59,2028766
100413,391.85,396.57,388.39,395.49,1978862
90413,388.14,392.27,386.94,389.21,2157928
80413,389.76,390.16,384.58,387.81,2832718
50413,393.42,393.89,388.59,391.92,3433994
40413,402.53,403.28,396.05,397.93,2448102
30413,407.14,407.51,400.73,403.50,1738753
20413,402.67,407.82,402.40,406.93,2041713
10413,397.90,401.53,397.02,401.00,1807580
280313,402.40,403.09,397.05,397.49,2287712
270313,403.74,403.90,401.07,401.73,2163295
260313,407.16,407.41,404.30,406.62,1191912
250313,406.61,410.02,403.81,405.22,1712684
220313,407.78,408.03,405.22,405.56,1491678
210313,406.05,408.87,405.33,406.04,1477590
200313,408.82,409.16,406.13,407.76,1464122
190313,406.03,410.03,403.63,406.07,2098176
180313,402.90,406.79,401.14,404.30,1838552
150313,409.66,410.56,407.08,407.56,3099791
140313,413.91,413.91,409.10,411.18,1651111
130313,414.36,415.76,411.57,413.07,1641413
120313,415.77,416.36,412.25,414.22,2008979
110313,416.26,420.27,416.17,417.83,1595678
80313,417.67,417.88,412.94,416.18,2912283
70313,417.45,418.73,415.20,416.71,2054238
60313,420.93,422.42,414.82,416.11,2873998
50313,414.88,420.50,414.86,419.72,4045034
40313,403.05,411.83,402.90,411.16,2776185
10313,399.30,403.97,398.47,403.50,2175425
280213,400.95,403.90,400.92,401.00,2265874
270213,397.80,402.78,395.95,400.29,2028515
260213,397.90,398.37,392.59,395.46,2205059
250213,401.55,404.61,395.64,395.78,2307008
220213,400.03,401.03,397.30,400.25,2054050
210213,399.40,403.13,396.01,398.16,3511036
200213,403.05,404.89,396.29,396.63,2765029
190213,398.39,403.90,398.04,403.83,2932924
150213,394.09,397.03,393.93,396.84,2729917
140213,390.25,394.76,389.27,394.30,1735219
130213,390.46,393.07,390.37,391.82,1198170
120213,391.27,394.34,390.07,390.74,1858945
110213,389.59,391.89,387.26,391.60,2167656
80213,390.46,393.73,390.17,393.08,3024853
70213,385.23,389.79,383.13,387.36,2840506
60213,379.91,386.87,379.63,385.47,2079687
50213,380.95,385.94,380.11,383.25,1870716
40213,384.23,385.62,379.51,379.89,3041242
10213,379.50,388.70,379.40,388.20,3746165
310113,375.63,379.19,375.50,378.22,1634556
300113,377.25,380.86,376.83,377.29,1732972
290113,373.75,378.85,373.64,377.22,1747734
280113,376.26,378.18,374.32,375.74,1627833
250113,375.76,379.62,375.50,377.21,2225811
240113,370.99,378.79,370.62,377.29,3383596
230113,368.36,374.87,368.26,371.12,5911865
220113,352.68,353.02,348.11,351.79,3792336
180113,355.54,356.74,351.02,352.61,3226898
170113,359.21,360.18,355.87,356.02,2212357
160113,361.56,362.53,357.19,357.95,2024991
150113,360.02,367.87,356.41,362.83,3927990
140113,368.87,371.47,361.54,361.99,2864106
110113,371.37,371.58,368.52,370.36,1285125
100113,371.79,372.87,367.12,371.11,1835780
90113,366.50,369.54,364.66,369.43,2025751
80113,368.14,368.52,362.58,367.02,1676740
70113,368.09,370.06,365.66,367.74,1655967
40113,365.03,371.11,364.20,369.35,2763552
30113,362.83,366.33,360.72,362.20,2318140
20113,360.07,363.86,358.63,361.99,2542268
311212,350.35,355.64,348.35,354.04,1997733
281212,351.20,353.81,350.36,350.36,1403926
271212,353.92,354.77,349.65,353.50,1647392
261212,354.39,356.80,351.56,354.79,1182572
241212,357.61,357.95,354.09,355.10,841931
211212,357.34,359.77,355.62,358.17,3527849
201212,361.99,362.69,358.84,361.54,1657153
191212,360.72,361.86,358.70,360.42,1919799
181212,358.66,364.91,357.88,360.90,3005138
171212,353.10,369.51,352.36,360.75,3036763
141212,349.93,354.26,349.56,351.33,2130595
131212,358.32,358.60,350.12,351.70,3446306
121212,349.96,352.11,347.09,349.13,2426299
111212,345.34,351.31,344.20,348.79,2687956
101212,343.04,346.17,342.24,343.05,1366866
71212,347.85,348.79,341.55,342.45,1919476
61212,344.14,348.15,342.60,345.91,1462216
51212,346.42,347.60,341.51,344.25,1862735
41212,347.85,348.10,343.19,345.86,1991605
31212,351.47,353.30,347.40,347.97,2193948
301112,346.00,349.96,343.19,349.53,3164441
291112,344.23,347.30,341.34,346.29,2780544
281112,334.34,342.80,332.28,342.18,3041940
271112,330.42,337.84,329.33,335.69,2509598
261112,333.55,333.83,329.84,330.91,2205527
231112,335.32,335.33,333.38,334.32,922477
211112,334.83,335.23,330.53,333.27,2113011
201112,335.09,339.34,332.62,335.32,2089086
191112,328.18,334.79,328.09,334.44,2369716
161112,323.32,326.83,318.32,323.91,3438500
151112,325.32,330.33,322.27,323.95,1848939
141112,330.66,331.42,325.58,326.60,1668322
131112,331.83,334.13,329.44,329.86,1594639
121112,332.21,335.23,330.77,333.28,1405870
91112,327.65,334.50,325.48,331.85,3114084
81112,335.44,336.08,325.94,326.47,2598676
71112,337.84,339.46,333.58,333.89,2232438
61112,343.08,343.59,339.11,341.20,1582936
51112,342.59,343.77,338.12,341.82,1635894
21112,347.74,348.12,344.03,344.30,2324569
11112,340.09,345.80,339.70,344.14,2050471
311012,340.27,340.84,337.84,340.49,1537001
261012,338.59,341.86,335.94,337.91,1950865
251012,340.34,341.34,337.09,339.22,2403696
241012,343.74,343.84,337.97,338.99,2496411
231012,336.34,344.01,336.34,340.52,2916978
221012,340.85,342.66,335.18,339.67,4057872
191012,353.14,353.70,336.34,341.24,11483428
181012,378.15,380.09,338.34,347.85,12442346
171012,372.35,378.55,370.50,378.12,2292819
161012,370.44,373.87,368.60,372.72,2058468
151012,371.34,372.29,365.72,370.86,3020098
121012,376.30,377.81,372.42,372.75,2406787
111012,376.83,379.63,375.52,376.12,2383987
101012,371.30,374.14,369.51,372.65,2041203
91012,380.22,381.04,371.64,372.42,3003884
81012,380.88,382.17,377.45,379.30,1958625
51012,385.74,387.58,382.88,384.21,2737751
41012,381.76,385.33,380.08,384.41,2454496
31012,378.24,382.34,376.48,381.63,2208639
21012,382.98,383.38,375.51,378.87,2790375
11012,379.90,382.88,378.48,381.27,3168477
280912,377.45,380.03,375.95,377.63,2784091
270912,380.35,381.80,376.20,378.63,3932272
260912,375.30,381.00,370.87,377.11,5674334
250912,376.90,382.83,374.20,374.95,6061033
240912,365.87,375.40,365.49,375.06,3565837
210912,366.47,367.83,365.43,367.36,6360376
200912,362.60,366.06,360.97,364.42,2907854
190912,359.11,364.64,358.56,364.11,3098782
180912,354.24,359.69,353.74,359.50,2067249
170912,354.41,356.80,352.85,355.34,1508307
140912,355.15,356.86,353.86,355.19,2618874
130912,346.89,354.85,345.62,353.37,2659302
120912,345.05,347.80,340.78,345.78,2642260
110912,349.33,350.68,345.85,346.44,1874004
100912,355.23,356.76,349.54,350.74,2560067
70912,350.35,356.48,349.18,353.43,3236308
60912,343.32,350.29,342.71,350.05,3044450
